"Patent ID","Annotation Reference","Chemical ID","SMILES","Type","Chemical Document Count","Annotation Document Count","Title Count","Abstract Count","Claims Count","Description Count","Chemical Corpus Count","Annotation Corpus Count","Molecular Weight","Med Chem Alert","Log P","Donor Count","Acceptor Count","Ring Count","Rotatable Bound Count","Radical","Fragment","Connected","Singleton","Simple","Lipinski","Lead Likeness","Bio Availability"
"WO-2011058149-A1","6-fluoro-3-(morpholin-4-ylcarbonyl)-1-[piperidin-3-yl]-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide","8429","FC1=CC=CC2=C1S(=O)(=O)CC1=C2N(N=C1C(=O)N1CCOCC1)C1CCCNC1","TEXT","3","3","0","0","0","3","16","3","434.4840087890625","0","0.24188800156116486","1","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","3-[3-(morpholin-4-ylcarbonyl)-5,5-dioxidothiochromeno[4,3-c]pyrazol-1(4h)-yl]phenol","7719","OC1=CC(=CC=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(O)(O)C2","TEXT","3","3","0","0","0","3","11","3","427.4739990234375","0","1.489150047302246","3","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","3-[3-(morpholin-4-ylcarbonyl)-5,5-dioxidothiochromeno[4,3-c]pyrazol-1(4h)-yl]phenol","7720","OC1=CC=CC(=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","TEXT","3","3","0","0","0","3","15","3","425.4580078125","0","1.531790018081665","1","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","1-[3-(2-methoxyethoxy) phenyl]-3-(morpholin-4-ylcarbonyl)-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide","7291","COCCOC1=CC(=CC=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","TEXT","1","1","0","0","0","1","20","1","483.5369873046875","0","1.6307100057601929","0","7","5","6","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","1-[4-(hydroxymethyl)phenyl]-1 ,4-dihydrothiochromeno[4,3-c]pyrazole-3-carboxylic acid 5,5-dioxide","13317","OCC1=CC=C(C=C1)N1N=C(C(O)=O)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","TEXT","2","2","0","0","0","2","11","2","370.3789978027344","0","1.6461000442504883","2","6","4","3","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide","7882","O=C(N1CCOCC1)C1=NN(C2=C1CS(=O)(=O)C1=C2C=CC=C1)C1=CC=CC=C1","TEXT","6","3","0","0","0","3","40","3","409.4580078125","0","1.835360050201416","0","5","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","4-(cyclopropylmethyl)-3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide","7753","O=C(N1CCOCC1)C1=NN(C2=C1C(CC1CC1)S(=O)(=O)C1=C2C=CC=C1)C1=CC=CC=C1","TEXT","1","1","0","0","0","1","19","1","463.54901123046875","0","3.194509983062744","0","5","6","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","3-(morpholin-4-yl carbonyl)-1-phenyl-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide","7882","O=C(N1CCOCC1)C1=NN(C2=C1CS(=O)(=O)C1=C2C=CC=C1)C1=CC=CC=C1","TEXT","6","3","0","0","0","3","40","3","409.4580078125","0","1.835360050201416","0","5","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","4-ethyl-3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide","7971","CCC1C2=C(N(N=C2C(=O)N2CCOCC2)C2=CC=CC=C2)C2=C(C=CC=C2)S1(=O)=O","TEXT","1","1","0","0","0","1","19","1","437.510986328125","0","2.926640033721924","0","5","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","iodoethane","10309627","C[Hf]I","TEXT","1","1","0","0","0","1","16860","5632","320.42999267578125","1","0.9596999883651733","0","0","0","0","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","4,4-dimethyl-3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide","7526","CC1(C)C2=C(N(N=C2C(=O)N2CCOCC2)C2=CC=CC=C2)C2=C(C=CC=C2)S1(=O)=O","TEXT","1","1","0","0","0","1","19","1","437.510986328125","0","2.8368899822235107","0","5","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","4-(3-methoxypropyl)-3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydro thiochromeno[4,3-c]pyrazole 5,5-dioxide","7802","COCCCC1C2=C(N(N=C2C(=O)N2CCOCC2)C2=CC=CC=C2)C2=C(C=CC=C2)S1(=O)=O","TEXT","1","1","0","0","0","1","20","1","481.5639953613281","0","2.577660083770752","0","6","5","6","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","3-(morpholin-4-ylcarbonyl)-1-piperidin-4-yl-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide","7937","O=C(N1CCOCC1)C1=NN(C2CCNCC2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","TEXT","1","1","0","0","0","1","24","1","416.4939880371094","0","-0.1788419932126999","1","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","8-bromo-3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide","8017","BrC1=CC2=C(C=C1)S(=O)(=O)CC1=C2N(N=C1C(=O)N1CCOCC1)C1=CC=CC=C1","TEXT","6","6","0","0","0","6","34","6","488.35400390625","0","2.6041100025177","0","5","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","methyltrifluoroborate potassium","7853","C.[K+].F[B-](F)(F)F.F[B-](F)(F)F.F[B-](F)(F)F","TEXT","1","1","0","0","0","1","7","1","315.55499267578125","0","-1.1299999952316284","0","0","0","0","0","0","0","0","0","1","1","1"
"WO-2011058149-A1","/v,/v-dimethyl-3-(morpholin-4-ylcarbonyl)-1-phenyl-1,4-dihydrothiochromeno[4,3-c]pyrazole-8-carboxamide 5,5-dioxide","11619","CN(C)C(=O)C1=CC2=C(C=C1)S(=O)(=O)CC1=C2N(N=C1C(=O)N1CCOCC1)C1=CC=CC=C1","TEXT","1","1","0","0","0","1","20","1","480.5360107421875","0","1.1333500146865845","0","6","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","3,8-bis(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide","7052","O=C(N1CCOCC1)C1=NN(C2=C1CS(=O)(=O)C1=C2C=C(C=C1)C(=O)N1CCOCC1)C1=CC=CC=C1","TEXT","1","1","0","0","0","1","20","1","522.572998046875","0","0.9148499965667725","0","7","6","3","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydrothiochromeno[4,3-c]pyrazol-7-amine 5,5-dioxide","8165","NC1=CC2=C(C=C1)C1=C(CS2(=O)=O)C(=NN1C1=CC=CC=C1)C(=O)N1CCOCC1","TEXT","1","1","0","0","0","1","20","1","424.4729919433594","1","1.0064300298690796","1","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","7-bromo-3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide","8092","BrC1=CC2=C(C=C1)C1=C(CS2(=O)=O)C(=NN1C1=CC=CC=C1)C(=O)N1CCOCC1","TEXT","1","1","0","0","0","1","18","1","488.35400390625","0","2.6041100025177","0","5","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydrothiochromeno[4,3-c]pyrazol-8-amine 5,5-dioxide","7633","NC1=CC2=C(C=C1)S(=O)(=O)CC1=C2N(N=C1C(=O)N1CCOCC1)C1=CC=CC=C1","TEXT","1","1","0","0","0","1","19","1","424.4729919433594","1","1.0064300298690796","1","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","1-azepan-4-yl-3-(morpholin-4-vlcarbonvd-1 ,4-dihydrothiochromenor4,3-c pyrazole 5,5-dioxide","11686","O=C(N1CCOCC1)C1=NN(C2CCCNCC2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","TEXT","1","1","0","0","0","1","18","1","430.52099609375","0","0.21468700468540192","1","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","3-(morpholin-4-ylcarbonyl)-1-[piperidin-3-yl]-1,4-dihydropyrazolo[3',4':4,5]thiopyrano[2,3-b]pyridine 5,5-dioxide","8104","O=C(N1CCOCC1)C1=NN(C2CCCNC2)C2=C1CS(=O)(=O)C1=C2C=CC=N1","TEXT","5","2","0","0","0","2","18","2","417.48199462890625","0","-0.5148119926452637","1","7","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","3-(morpholin-4-ylcarbonyl)-1-[piperidin-3-yl]-1 ,4-dihydropyrazolo[3',4':4,5]thiopyrano[2,3-b]pyridine 5,5-dioxide","8104","O=C(N1CCOCC1)C1=NN(C2CCCNC2)C2=C1CS(=O)(=O)C1=C2C=CC=N1","TEXT","5","3","0","0","0","3","18","3","417.48199462890625","0","-0.5148119926452637","1","7","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","3-(morpholin-4-ylcarbonyl)-1-pyrrolidin-3-yl-1 ,4-dihydrothiochromeno[4,3-c]pyrazole 5,5-dioxide hydrochloride","7974","Cl.O=C(N1CCOCC1)C1=NN(C2CCNC2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","TEXT","1","1","0","0","0","1","3","1","438.9280090332031","0","-0.4058910012245178","1","6","5","2","0","0","0","0","0","1","0","1"
"WO-2011058149-A1","/v'-hydroxy-3-[3-(morpholin-4-ylcarbonyl)-5,5-dioxidothiochromeno[4,3-c]pyrazol-1(4h)-yl]benzenecarboximidamide","11964","N\C(=N/O)C1=CC=CC(=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","TEXT","1","1","0","0","0","1","4","1","467.49798583984375","1","0.7526450157165527","2","8","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","/v'-hydroxy-3-[3-(morpholin-4-ylcarbonyl)-5,5-dioxidothiochromeno[4,3-c]pyrazol-1(4h)-yl]benzenecarboximidamide","11965","NC(=NO)C1=CC=CC(=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","TEXT","1","1","0","0","0","1","4","1","467.49798583984375","1","0.7526450157165527","2","8","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","/v'-hydroxy-3-[3-(morpholin-4-ylcarbonyl)-5,5-dioxidothiochromeno[4,3-c]pyrazol-1(4h)-yl]benzenecarboximidamide","11966","ONC(=N)C1=CC(=CC=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=CC=CC=C1S(O)(O)C2","TEXT","1","1","0","0","0","1","4","1","469.5140075683594","1","0.7748330235481262","5","8","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","/v'-hydroxy-3-[3-(morpholin-4-ylcarbonyl)-5,5-dioxidothiochromeno[4,3-c]pyrazol-1(4h)-yl]benzenecarboximidamide","11967","NC(=NO)C1=CC(=CC=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(O)(O)C2","TEXT","1","1","0","0","0","1","4","1","469.5140075683594","1","0.7099999785423279","4","8","5","3","0","0","0","0","0","1","0","1"
"WO-2011058149-A1","v-methyl-3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydrothiochromeno[4,3-c]pyrazol-6-amine","11759","CNC1=CC=CC2=C1SCC1=C2N(N=C1C(=O)N1CCOCC1)C1=CC=CC=C1","TEXT","1","1","0","0","0","1","7","1","406.5010070800781","0","2.8400800228118896","1","4","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","2-bromo-/v-(methoxymethyl)-/v-[3-(morpholin-4-ylcarbonyl)-1-phenyl-1 h-pyrazol-4-yl]benzenesulfonamide","11745","COCN(C1=CN(N=C1C(=O)N1CCOCC1)C1=CC=CC=C1)S(=O)(=O)C1=CC=CC=C1Br","TEXT","1","1","0","0","0","1","6","1","535.4110107421875","0","3.0676300525665283","0","6","4","6","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","4-methyl-3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydropyrazolo[4,3-c][1 ,2]benzothiazine 5,5-dioxide","12680","CN1C2=C(N(N=C2C(=O)N2CCOCC2)C2=CC=CC=C2)C2=C(C=CC=C2)S1(=O)=O","TEXT","1","1","0","0","0","1","20","1","424.4729919433594","0","1.8297300338745117","0","5","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","4-(methoxymethyl)-3-(morpholin-4-ylcarbonyl)-1-phenyl-1 ,4-dihydropyrazolo[4,3-c][1 ,2]benzothiazine 5,5-dioxide","8064","COCN1C2=C(N(N=C2C(=O)N2CCOCC2)C2=CC=CC=C2)C2=C(C=CC=C2)S1(=O)=O","TEXT","1","1","0","0","0","1","16","1","454.4989929199219","0","1.8928500413894653","0","6","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","cholic acid sodium","7989","[Na].C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C","TEXT","3","3","0","0","0","3","258","10","431.5610046386719","0","2.482490062713623","4","5","4","4","0","0","0","0","0","1","1","1"
"WO-2011058149-A1","cholic acid sodium","7990","[Na+].C[C@H](CCC([O-])=O)[C@H]1CCC2C3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)C3C[C@H](O)[C@]12C","TEXT","3","3","0","0","0","3","16271","10","430.5530090332031","0","2.482490062713623","3","5","4","4","0","0","0","0","0","1","1","1"
"WO-2011058149-A1","imgf000195_0001.tif","6998","CCOC(=O)C1=NN(C2=C1CS(=O)(=O)C1=C2C=CC=C1)C1=CC=C(C=C1)C(C)C","IMAGE","2","","","","","","11","","410.4859924316406","0","4.161159992218018","0","4","4","5","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000494_0001.tif","12896","FC1=CC=CC2=C1S(=O)(=O)CC1=C2N(N=C1C(=O)N1CCOCC1)C1CCCN(CC2CCOC2)C1","IMAGE","0","","","","","","15","","518.6010131835938","0","0.8230860233306885","0","7","6","4","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000494_0001.tif","12567","O=C(N1CCOCC1)C1=NN(C2CN(CCC3CCOCC3)C2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","IMAGE","0","","","","","","15","","500.6099853515625","0","0.8726879954338074","0","7","6","5","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000494_0001.tif","12325","FC1=CC=CC2=C1S(=O)(=O)CC1=C2N(N=C1C(=O)N1CCOCC1)C1CCCN(CCN2C=CC=N2)C1","IMAGE","0","","","","","","15","","528.5989990234375","0","1.0338900089263916","0","7","6","5","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000494_0001.tif","12897","O=C(N1CCOCC1)C1=NN(C2CN(CCN3CCOCC3)C2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","IMAGE","0","","","","","","15","","501.5979919433594","0","-0.11557000130414963","0","8","6","5","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000494_0001.tif","13439","O=C(N1CCOCC1)C1=NN(C2CCCN(CCC3CCOCC3)C2)C2=C1CS(=O)(=O)C1=C2C=CC=N1","IMAGE","0","","","","","","16","","529.6519775390625","0","0.8267959952354431","0","8","6","5","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000321_0001.tif","12573","O=C(N1CCOCC1)C1=NN(CCN2CCOCC2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","IMAGE","0","","","","","","16","","446.5199890136719","0","-0.022456200793385506","0","7","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000321_0001.tif","13366","CCC1=NOC(CN2N=C(C(=O)N3CCOCC3)C3=C2C2=C(C=CC=C2)S(=O)(=O)C3)=N1","IMAGE","0","","","","","","17","","443.47601318359375","0","0.7937279939651489","0","7","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000187_0003.tif","7714","CCOC(=O)C1=NN(C)C2=C1CS(=O)(=O)C1=C2C=CC=C1F","IMAGE","2","","","","","","11","","324.3269958496094","0","1.4008899927139282","0","4","3","3","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","imgf000327_0001.tif","12142","O=C(N1CCOCC1)C1=NN(C2CCCN(CCN3C=CC=N3)C2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","IMAGE","0","","","","","","17","","510.6090087890625","0","0.8911899924278259","0","7","6","5","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000235_0001.tif","13258","COC1CCCN(C1)C(=O)C1=CC=CC(=C1)N1N=C(C(O)=O)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","0","","","","","","5","","481.52099609375","0","2.1300299167633057","1","7","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000235_0001.tif","12816","OC(=O)C1=NN(C2=C1CS(=O)(=O)C1=CC=CC=C21)C1=CC(=CC=C1)C(=O)NC1CCOCC1","IMAGE","0","","","","","","5","","467.4939880371094","0","1.4489500522613525","2","7","5","4","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000235_0001.tif","12966","N\C=C/C=C(\CI)NC(=O)C1=CC=CC(=C1)N1N=C(C(O)=O)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","0","","","","","","2","","590.3900146484375","1","-0.10006300359964371","3","7","4","6","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000235_0001.tif","12972","OC(=O)C1=NN(C2=C1CS(=O)(=O)C1=C2C=CC=C1)C1=CC=C(C=C1)C(=O)N1CCCCC1","IMAGE","0","","","","","","4","","451.4949951171875","0","2.56181001663208","1","6","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000420_0001.tif","7881","COC1=CC(=CC=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","1","","","","","","20","","439.4840087890625","0","1.677690029144287","0","6","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000420_0001.tif","7728","COC1=CC=C(C=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","1","","","","","","18","","439.4840087890625","0","1.677690029144287","0","6","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000420_0001.tif","7619","COC1=CC2=C(C=C1)C1=C(CS2(=O)=O)C(=NN1C1=CC=CC=C1)C(=O)N1CCOCC1","IMAGE","1","","","","","","20","","439.4840087890625","0","1.677690029144287","0","6","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000420_0001.tif","7880","CC1=CC(=CC=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","1","","","","","","22","","423.4849853515625","0","2.3487799167633057","0","5","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000420_0001.tif","8401","CC1=CC=C(C=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","1","","","","","","20","","423.4849853515625","0","2.3487799167633057","0","5","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000420_0001.tif","8904","CC1=CC=C(F)C=C1N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","1","","","","","","20","","441.4750061035156","0","2.4914801120758057","0","5","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000406_0002.tif","12505","O=C(N1CCOCC1)C1=NNC2=C1CS(=O)(=O)C1=C2C=CC=C1","IMAGE","0","","","","","","58","","333.36199951171875","0","0.05372370034456253","1","5","4","1","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","imgf000317_0002.tif","7050","CC(C)CN1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","1","","","","","","19","","389.468994140625","0","1.4217000007629395","0","5","4","3","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","imgf000511_0001.tif","12319","CC1=NOC(=N1)C(C)(I)I","IMAGE","0","","","","","","6","","363.9230041503906","0","3.497349977493286","0","2","1","1","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","imgf000133_0001.tif","13140","CC(C)(C)OC(=O)N\N=C1\CCCN(CC1)C(=O)OC(C)(C)C","IMAGE","0","","","","","","4","","327.41900634765625","0","2.458400011062622","1","3","1","5","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","imgf000322_0001.tif","12789","O=C(N1CCOCC1)C1=NN(CC2=CN=CC=N2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","IMAGE","0","","","","","","16","","425.46099853515625","0","-0.4519999921321869","0","7","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000184_0001.tif","7000","CCOC(=O)C1=NN(C2=C1CS(=O)(=O)C1=C2C=CC(OC)=C1)C1=CC=CC=C1","IMAGE","1","","","","","","7","","398.4320068359375","0","2.7584800720214844","0","5","4","5","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","imgf000282_0001.tif","8007","CN1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC(F)=C1)S(=O)(=O)C2","IMAGE","1","","","","","","20","","365.3789978027344","0","0.3201020061969757","0","5","4","1","0","0","1","0","0","1","1","1"
"WO-2011058149-A1","imgf000558_0001.tif","12789","O=C(N1CCOCC1)C1=NN(CC2=CN=CC=N2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","IMAGE","0","","","","","","16","","425.46099853515625","0","-0.4519999921321869","0","7","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000558_0001.tif","12699","COC1=C(C=CC=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","0","","","","","","15","","439.4840087890625","0","1.677690029144287","0","6","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000558_0001.tif","12917","O=C(N1CCOCC1)C1=NN(C2CCN(CCN3CCCC3)C2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","IMAGE","0","","","","","","7","","499.6260070800781","0","0.5686879754066467","0","7","6","5","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000558_0001.tif","12911","F[C@@H]1CCN(CCN2CCC(C2)N2N=C(C(=O)N3CCOCC3)C3=C2C2=C(C=CC=C2)S(=O)(=O)C3)C1","IMAGE","0","","","","","","15","","517.6160278320312","0","0.3120819926261902","0","7","6","5","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000558_0001.tif","13474","FC1C2=C(N(N=C2C(=O)N2CCOCC2)C2CCOCC2)C2=C(C=CC=C2)S1(=O)=O","IMAGE","0","","","","","","14","","435.468994140625","0","0.7409380078315735","0","6","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000558_0001.tif","12926","CS(=O)(=O)C1=C(C=CC=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","0","","","","","","12","","487.54901123046875","0","0.6756669878959656","0","7","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000558_0001.tif","12921","FC1(F)CN(CCN2CCC(C2)N2N=C(C(=O)N3CCOCC3)C3=C2C2=C(C=CC=C2)S(=O)(=O)C3)C1","IMAGE","0","","","","","","15","","521.5800170898438","0","0.6920080184936523","0","7","6","5","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000558_0001.tif","12913","ClC1=CC=CC2=C1S(=O)(=O)CC1=C2N(N=C1C(=O)N1CCOCC1)C1CCCN(CCN2CCOCC2)C1","IMAGE","0","","","","","","15","","564.0969848632812","0","1.0657999515533447","0","8","6","5","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000558_0001.tif","13475","COC1=CC=C(C=C1)C(=O)CN1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","0","","","","","","12","","481.52099609375","0","1.2519500255584717","0","7","5","5","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000558_0001.tif","12924","CC(C)C1=C(C=CC=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","0","","","","","","16","","451.5379943847656","0","3.0803699493408203","0","5","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000326_0003.tif","12552","O=C(N1CCOCC1)C1=NN(C2CCCN(CCN3CCOCC3)C2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","IMAGE","0","","","","","","19","","529.6519775390625","0","0.4617530107498169","0","8","6","5","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000252_0001.tif","13322","BrC1=CC=CC2=C1SCC1=C2N(N=C1C(=O)N1CCOCC1)C1=CC=CC=C1","IMAGE","0","","","","","","5","","456.3559875488281","0","4.136050224304199","0","3","5","2","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000252_0001.tif","13343","CCOC(=O)C1=NN(C2CCCC(C2)C(=O)N2CCCCC2)C2=C1CS(=O)(=O)C1=C2C=CC=C1","IMAGE","0","","","","","","5","","485.59600830078125","0","2.770979881286621","0","5","5","5","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000252_0001.tif","12814","CC(C)(C)OC(=O)N1CCC(C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","0","","","","","","20","","502.5830078125","0","1.0443899631500244","0","6","5","4","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000252_0001.tif","13131","OCC1CCC(CC1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=CC=CC=C1S(=O)(=O)C2","IMAGE","0","","","","","","5","","445.5320129394531","0","0.904964029788971","1","6","5","3","0","0","1","0","0","1","0","1"
"WO-2011058149-A1","imgf000048_0001.tif","13346","COCCNC(=O)C1=CC=CC(=C1)N1N=C(C(=O)N2CCOCC2)C2=C1C1=C(C=CC=C1)S(=O)(=O)C2","IMAGE","0","","","","","","13","","510.56201171875","0","0.8626989722251892","1","7","5","6","0","0","1","0","0","0","0","1"
"WO-2011058149-A1","imgf000048_0001.tif","13223","O=C(N1CCOCC1)C1=NN(C2=C1CS(=O)(=O)C1=C2C=CC=C1)C1=CC(=CC=C1)C(=O)N1CCCCC1","IMAGE","0","","","","","","15","","520.5999755859375","0","1.9837199449539185","0","6","6","3","0","0","1","0","0","0","0","1"
